"","X","classification_id","user_name","user_id","user_ip","workflow_id","workflow_name","workflow_version","created_at","gold_standard","expert","metadata","annotations","subject_data","subject_ids"
"700",27992,191025128,"Weigartz",1927542,"a2570119f959ad0b3155",12161,"Workflow 1.1",6.5,"2019-11-14 03:20:02 UTC",NA,NA,"{""source"":""api"",""session"":""9cdb4610751060b491a2fa22c6a372f6d0a615506de9530e87a1ac6e3b4c8104"",""viewport"":{""width"":1304,""height"":665},""started_at"":""2019-11-14T03:19:49.732Z"",""user_agent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.97 Safari/537.36"",""utc_offset"":""18000"",""finished_at"":""2019-11-14T03:20:02.631Z"",""live_project"":true,""interventions"":{""opt_in"":true,""messageShown"":false},""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":762,""clientHeight"":571,""naturalWidth"":2000,""naturalHeight"":1500},{""clientWidth"":762,""clientHeight"":571,""naturalWidth"":2000,""naturalHeight"":1500}],""subject_selection_state"":{""retired"":false,""selected_at"":""2019-11-14T03:19:40.480Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""24539""}","[{""task"":""T0"",""value"":[{""choice"":""SOMETHINGHERE"",""answers"":{},""filters"":{}}]}]","{""37823112"":{""retired"":{""id"":52407515,""workflow_id"":12161,""classifications_count"":5,""created_at"":""2019-10-29T14:08:03.044Z"",""updated_at"":""2020-01-01T04:46:59.234Z"",""retired_at"":""2020-01-01T04:46:59.224Z"",""subject_id"":37823112,""retirement_reason"":""classification_count""},"""":""3575"",""Num"":""3575"",""Image1"":""18_18_DEG_001669.JPG"",""Image2"":""18_18_DEG_001670.JPG"",""Image3"":""NA""}}",37823112
"701",31500,191865441,"lopper_gang",1949788,"82419461fe770b9ee346",12161,"Workflow 1.1",6.5,"2019-11-20 15:19:59 UTC",NA,NA,"{""source"":""api"",""session"":""fc1414f0f4e100e6b7a7c8a989cf76732919048e9647a99c8ccb2c01904d67f4"",""viewport"":{""width"":1280,""height"":643},""started_at"":""2019-11-20T15:19:51.716Z"",""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.97 Safari/537.36"",""utc_offset"":""18000"",""finished_at"":""2019-11-20T15:19:58.898Z"",""live_project"":true,""interventions"":{""opt_in"":true,""messageShown"":false},""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":754,""clientHeight"":566,""naturalWidth"":2000,""naturalHeight"":1500},{""clientWidth"":754,""clientHeight"":566,""naturalWidth"":2000,""naturalHeight"":1500},{""clientWidth"":754,""clientHeight"":566,""naturalWidth"":2000,""naturalHeight"":1500}],""subject_selection_state"":{""retired"":false,""selected_at"":""2019-11-20T15:18:57.834Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""24539""}","[{""task"":""T0"",""value"":[{""choice"":""NOTHINGHERE"",""answers"":{},""filters"":{}}]}]","{""37159675"":{""retired"":null,""Num"":""3013"",""!Batch"":""1"",""!Round"":""2"",""Image1"":""06_09_DON_008471.JPG"",""Image2"":""06_09_DON_008472.JPG"",""Image3"":""06_09_DON_008473.JPG"",""CamModel"":""Bushnell HD"",""#CamNumber"":""6"",""#SDCardNum"":""9"",""!ForestType"":""Deciduous"",""#ForestName"":""DON""}}",37159675
"702",4617,188463529,"keandy16",1716700,"3cd47c31ba6774062298",12161,"Workflow 1.1",6.5,"2019-10-29 02:36:45 UTC",NA,NA,"{""source"":""api"",""session"":""c3c64df442d4e2b24896c01c6c4f27cd20e0ea6d7ea09795ec90a729ac1c1396"",""viewport"":{""width"":1248,""height"":664},""started_at"":""2019-10-29T02:36:30.221Z"",""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/11.1.2 Safari/605.1.15"",""utc_offset"":""14400"",""finished_at"":""2019-10-29T02:36:45.340Z"",""live_project"":true,""interventions"":{""opt_in"":true,""messageShown"":false},""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":722,""clientHeight"":542,""naturalWidth"":2000,""naturalHeight"":1500},{""clientWidth"":722,""clientHeight"":542,""naturalWidth"":2000,""naturalHeight"":1500},{""clientWidth"":722,""clientHeight"":542,""naturalWidth"":2000,""naturalHeight"":1500}],""subject_selection_state"":{""retired"":false,""selected_at"":""2019-10-29T02:33:42.798Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""24539""}","[{""task"":""T0"",""value"":[{""choice"":""DEERWHITETAILED"",""answers"":{""HOWMANY"":""1"",""YOUNGPRESENT"":""NO"",""ANTLERSPRESENT"":""NO"",""WHATBEHAVIORSDOYOUSEE"":[""ALERT""],""ESTIMATEOFSNOWDEPTHSEETUTORIAL"":""THEREISSNOWBUTICANTSEESCALESTICK"",""ISITACTIVELYRAININGORSNOWINGINTHEPICTURE"":""NO""},""filters"":{}}]}]","{""37156626"":{""retired"":{""id"":51243554,""workflow_id"":12161,""classifications_count"":5,""created_at"":""2019-10-02T17:17:45.902Z"",""updated_at"":""2019-11-09T00:17:48.525Z"",""retired_at"":""2019-11-09T00:17:48.507Z"",""subject_id"":37156626,""retirement_reason"":""classification_count""},""Num"":""186"",""!Batch"":""1"",""!Round"":""2"",""Image1"":""04_36_WF_000064.JPG"",""Image2"":""04_36_WF_000065.JPG"",""Image3"":""04_36_WF_000066.JPG"",""CamModel"":""Bushnell HD"",""#CamNumber"":""4"",""#SDCardNum"":""36"",""!ForestType"":""Pine"",""#ForestName"":""WF""}}",37156626
"703",33636,192500470,"not-logged-in-eb4bb51110aea8f6941d",NA,"eb4bb51110aea8f6941d",12161,"Workflow 1.1",6.5,"2019-11-25 19:49:23 UTC",NA,NA,"{""source"":""api"",""session"":""9852634521a4e5f83aa8185e792e1892a954205ed0e0eede94317db29a276af4"",""viewport"":{""width"":320,""height"":545},""started_at"":""2019-11-25T19:49:11.189Z"",""user_agent"":""Mozilla/5.0 (Linux; Android 7.0; SM-G920V) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.108 Mobile Safari/537.36"",""utc_offset"":""18000"",""finished_at"":""2019-11-25T19:49:23.853Z"",""live_project"":true,""interventions"":{""opt_in"":false,""messageShown"":false},""user_language"":""en"",""subject_dimensions"":[{""clientWidth"":272,""clientHeight"":204,""naturalWidth"":2000,""naturalHeight"":1500},null,null],""subject_selection_state"":{""retired"":false,""selected_at"":""2019-11-25T19:45:12.245Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""24539""}","[{""task"":""T0"",""value"":[{""choice"":""NOTHINGHERE"",""answers"":{},""filters"":{}}]}]","{""37159522"":{""retired"":null,""Num"":""2849"",""!Batch"":""1"",""!Round"":""2"",""Image1"":""06_09_DON_008000.JPG"",""Image2"":""06_09_DON_008001.JPG"",""Image3"":""06_09_DON_008002.JPG"",""CamModel"":""Bushnell HD"",""#CamNumber"":""6"",""#SDCardNum"":""9"",""!ForestType"":""Deciduous"",""#ForestName"":""DON""}}",37159522
"704",7807,188990850,"Rodne5262",1942046,"489202e586164d617778",12161,"Workflow 1.1",6.5,"2019-10-31 23:11:48 UTC",NA,NA,"{""source"":""api"",""session"":""d6e9fcd4750b798b3c09eb6ff7b6c4aa1c64190d962d50ad1ca34d1e599d015d"",""viewport"":{""width"":1280,""height"":609},""started_at"":""2019-10-31T23:11:34.449Z"",""user_agent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.87 Safari/537.36"",""utc_offset"":""14400"",""finished_at"":""2019-10-31T23:11:47.997Z"",""live_project"":true,""interventions"":{""opt_in"":true,""messageShown"":false},""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":731,""clientHeight"":548,""naturalWidth"":2000,""naturalHeight"":1500},{""clientWidth"":731,""clientHeight"":548,""naturalWidth"":2000,""naturalHeight"":1500},{""clientWidth"":731,""clientHeight"":548,""naturalWidth"":2000,""naturalHeight"":1500}],""subject_selection_state"":{""retired"":false,""selected_at"":""2019-10-31T23:11:05.805Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""24539""}","[{""task"":""T0"",""value"":[{""choice"":""NOTHINGHERE"",""answers"":{},""filters"":{}}]}]","{""37159579"":{""retired"":{""id"":51239581,""workflow_id"":12161,""classifications_count"":5,""created_at"":""2019-10-02T15:48:13.448Z"",""updated_at"":""2020-01-28T22:10:48.020Z"",""retired_at"":""2020-01-28T22:10:48.005Z"",""subject_id"":37159579,""retirement_reason"":""classification_count""},""Num"":""2912"",""!Batch"":""1"",""!Round"":""2"",""Image1"":""06_09_DON_008177.JPG"",""Image2"":""06_09_DON_008178.JPG"",""Image3"":""06_09_DON_008179.JPG"",""CamModel"":""Bushnell HD"",""#CamNumber"":""6"",""#SDCardNum"":""9"",""!ForestType"":""Deciduous"",""#ForestName"":""DON""}}",37159579
"705",33859,192542468,"knottyboy",1949734,"04c05679c58bf033e5e7",12161,"Workflow 1.1",6.5,"2019-11-26 01:33:39 UTC",NA,NA,"{""source"":""api"",""session"":""043a8fd4792ac4bb848f2614f1d2cab02669c0889ffe5e9bba9bb760bc06230b"",""viewport"":{""width"":768,""height"":983},""started_at"":""2019-11-26T01:30:45.964Z"",""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.1 Safari/605.1.15"",""utc_offset"":""18000"",""finished_at"":""2019-11-26T01:33:39.459Z"",""live_project"":true,""interventions"":{""opt_in"":true,""messageShown"":false},""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":671,""clientHeight"":503,""naturalWidth"":2000,""naturalHeight"":1500},{""clientWidth"":671,""clientHeight"":503,""naturalWidth"":2000,""naturalHeight"":1500},{""clientWidth"":671,""clientHeight"":503,""naturalWidth"":2000,""naturalHeight"":1500}],""subject_selection_state"":{""retired"":false,""selected_at"":""2019-11-26T01:30:45.873Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""24539""}","[{""task"":""T0"",""value"":[{""choice"":""SOMETHINGHERE"",""answers"":{},""filters"":{}}]}]","{""31428374"":{""retired"":{""id"":50803933,""workflow_id"":12161,""classifications_count"":5,""created_at"":""2019-09-26T20:15:17.123Z"",""updated_at"":""2020-01-10T17:29:39.516Z"",""retired_at"":""2020-01-10T17:29:39.500Z"",""subject_id"":31428374,""retirement_reason"":""classification_count""},""ID"":""802"",""!Batch"":""1"",""!Round"":""1"",""Image1"":""11_13_BC_000181.JPG"",""Image2"":""11_13_BC_000182.JPG"",""Image3"":""11_13_BC_000183.JPG"",""CamModel"":"""",""#CamNumber"":""11"",""#SDCardNum"":""13"",""!ForestType"":""Deciduous "",""#ForestName"":""BC""}}",31428374
"706",10169,189281501,"micheleroberge",1880209,"a92cf3efaba267e26210",12161,"Workflow 1.1",6.5,"2019-11-03 01:26:03 UTC",NA,NA,"{""source"":""api"",""session"":""5f69c8c52669201fb062271998be09f8b3808a2186ce7f89d589bf7b3b176b7b"",""viewport"":{""width"":1684,""height"":792},""started_at"":""2019-11-03T01:24:50.816Z"",""user_agent"":""Mozilla/5.0 (Windows NT 10.0; WOW64; Trident/7.0; .NET4.0C; .NET4.0E; .NET CLR 2.0.50727; .NET CLR 3.0.30729; .NET CLR 3.5.30729; rv:11.0) like Gecko"",""utc_offset"":""14400"",""finished_at"":""2019-11-03T01:26:03.110Z"",""live_project"":true,""interventions"":{""opt_in"":true,""messageShown"":false},""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":1173,""clientHeight"":652,""naturalWidth"":2000,""naturalHeight"":1111},{""clientWidth"":1173,""clientHeight"":652,""naturalWidth"":2000,""naturalHeight"":1111},{""clientWidth"":1173,""clientHeight"":652,""naturalWidth"":2000,""naturalHeight"":1111}],""subject_selection_state"":{""retired"":false,""selected_at"":""2019-11-03T01:24:35.574Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""24539""}","[{""task"":""T0"",""value"":[{""choice"":""DEERWHITETAILED"",""answers"":{""HOWMANY"":""1"",""YOUNGPRESENT"":""NO"",""ANTLERSPRESENT"":""NO"",""WHATBEHAVIORSDOYOUSEE"":[""WALKINGRUNNING""],""ESTIMATEOFSNOWDEPTHSEETUTORIAL"":""DUSTING10CM"",""ISITACTIVELYRAININGORSNOWINGINTHEPICTURE"":""NO""},""filters"":{}}]}]","{""37814532"":{""retired"":{""id"":52386118,""workflow_id"":12161,""classifications_count"":5,""created_at"":""2019-10-26T19:52:05.178Z"",""updated_at"":""2020-01-31T20:57:11.164Z"",""retired_at"":""2020-01-31T20:57:11.149Z"",""subject_id"":37814532,""retirement_reason"":""classification_count""},"""":""95"",""Num"":""95"",""Image1"":""30_20_BC_0022.jpg"",""Image2"":""30_20_BC_0023.jpg"",""Image3"":""30_20_BC_0024.jpg""}}",37814532
"707",10828,189354081,"Weigartz",1927542,"840939f4d1559ed946e1",12161,"Workflow 1.1",6.5,"2019-11-03 18:55:08 UTC",NA,NA,"{""source"":""api"",""session"":""46f7a1fd921e0ee210cad10de26309b203d6b7f80bd89895f90d30aa1817dc4b"",""viewport"":{""width"":1185,""height"":605},""started_at"":""2019-11-03T18:55:00.781Z"",""user_agent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/77.0.3865.120 Safari/537.36"",""utc_offset"":""18000"",""finished_at"":""2019-11-03T18:55:08.243Z"",""live_project"":true,""interventions"":{""opt_in"":true,""messageShown"":false},""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":652,""clientHeight"":489,""naturalWidth"":2000,""naturalHeight"":1500},{""clientWidth"":652,""clientHeight"":489,""naturalWidth"":2000,""naturalHeight"":1500},{""clientWidth"":652,""clientHeight"":489,""naturalWidth"":2000,""naturalHeight"":1500}],""subject_selection_state"":{""retired"":false,""selected_at"":""2019-11-03T18:54:13.865Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""24539""}","[{""task"":""T0"",""value"":[{""choice"":""NOTHINGHERE"",""answers"":{},""filters"":{}}]}]","{""37157307"":{""retired"":{""id"":51248056,""workflow_id"":12161,""classifications_count"":5,""created_at"":""2019-10-02T19:50:40.778Z"",""updated_at"":""2019-11-13T21:19:48.738Z"",""retired_at"":""2019-11-13T21:19:48.725Z"",""subject_id"":37157307,""retirement_reason"":""classification_count""},""Num"":""738"",""!Batch"":""1"",""!Round"":""2"",""Image1"":""06_09_DON_001648.JPG"",""Image2"":""06_09_DON_001649.JPG"",""Image3"":""06_09_DON_001650.JPG"",""CamModel"":""Bushnell HD"",""#CamNumber"":""6"",""#SDCardNum"":""9"",""!ForestType"":""Deciduous"",""#ForestName"":""DON""}}",37157307
"708",164,187204129,"caperr16",1939842,"766070effc433997adf0",12161,"Workflow 1.1",6.5,"2019-10-20 20:04:22 UTC",NA,NA,"{""source"":""api"",""session"":""82646593a7cbd2e6bd88bd4d625286cb405a967d089dda44508c8a464340be6d"",""viewport"":{""width"":1920,""height"":916},""started_at"":""2019-10-20T20:02:15.999Z"",""user_agent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:68.0) Gecko/20100101 Firefox/68.0"",""utc_offset"":""14400"",""finished_at"":""2019-10-20T20:04:22.452Z"",""live_project"":true,""interventions"":{""opt_in"":true,""messageShown"":false},""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":1099,""clientHeight"":824,""naturalWidth"":2000,""naturalHeight"":1500},{""clientWidth"":1099,""clientHeight"":824,""naturalWidth"":2000,""naturalHeight"":1500}],""subject_selection_state"":{""retired"":false,""selected_at"":""2019-10-20T19:58:37.665Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""24539""}","[{""task"":""T0"",""value"":[{""choice"":""NOTHINGHERE"",""answers"":{},""filters"":{}}]}]","{""37160468"":{""retired"":{""id"":51243729,""workflow_id"":12161,""classifications_count"":5,""created_at"":""2019-10-02T17:23:11.781Z"",""updated_at"":""2019-12-12T16:20:46.542Z"",""retired_at"":""2019-12-12T16:20:46.514Z"",""subject_id"":37160468,""retirement_reason"":""classification_count""},""Num"":""5266"",""!Batch"":""1"",""!Round"":""2"",""Image1"":""10_25_SH_000981.JPG"",""Image2"":""10_25_SH_000982.JPG"",""Image3"":""NA"",""CamModel"":""Bushnell HD"",""#CamNumber"":""10"",""#SDCardNum"":""25"",""!ForestType"":""Deciduous"",""#ForestName"":""SH""}}",37160468
"709",43619,202016578,"knottyboy",1949734,"68723c0f801e7c9eeefc",12161,"Workflow 1.1",6.5,"2020-01-30 17:45:17 UTC",NA,NA,"{""source"":""api"",""session"":""666ccf0b591733c93dc7318b1d18dee62e966aba875b5751265aeae6479fdc08"",""viewport"":{""width"":694,""height"":888},""started_at"":""2020-01-30T17:44:54.712Z"",""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.1 Safari/605.1.15"",""utc_offset"":""18000"",""finished_at"":""2020-01-30T17:45:17.187Z"",""live_project"":true,""interventions"":{""opt_in"":true,""messageShown"":false},""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":671,""clientHeight"":503,""naturalWidth"":2000,""naturalHeight"":1500},{""clientWidth"":671,""clientHeight"":503,""naturalWidth"":2000,""naturalHeight"":1500},{""clientWidth"":671,""clientHeight"":503,""naturalWidth"":2000,""naturalHeight"":1500}],""subject_selection_state"":{""retired"":false,""selected_at"":""2020-01-30T17:43:38.105Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""24539""}","[{""task"":""T0"",""value"":[{""choice"":""NOTHINGHERE"",""answers"":{},""filters"":{}}]}]","{""37823073"":{""retired"":{""id"":52415758,""workflow_id"":12161,""classifications_count"":5,""created_at"":""2019-10-29T18:19:55.979Z"",""updated_at"":""2020-01-30T17:45:17.545Z"",""retired_at"":""2020-01-30T17:45:17.529Z"",""subject_id"":37823073,""retirement_reason"":""classification_count""},"""":""3545"",""Num"":""3545"",""Image1"":""18_18_DEG_001582.JPG"",""Image2"":""18_18_DEG_001583.JPG"",""Image3"":""18_18_DEG_001584.JPG""}}",37823073
"710",10318,189286482,"Rodne5262",1942046,"489202e586164d617778",12161,"Workflow 1.1",6.5,"2019-11-03 02:20:35 UTC",NA,NA,"{""source"":""api"",""session"":""085282e1889a17203f3d86966ca037502a2796e1cb1ba99a5c7ee92d65c971ff"",""viewport"":{""width"":1280,""height"":609},""started_at"":""2019-11-03T02:20:22.766Z"",""user_agent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.87 Safari/537.36"",""utc_offset"":""14400"",""finished_at"":""2019-11-03T02:20:34.928Z"",""live_project"":true,""interventions"":{""opt_in"":true,""messageShown"":false},""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":731,""clientHeight"":548,""naturalWidth"":2000,""naturalHeight"":1500},{""clientWidth"":731,""clientHeight"":548,""naturalWidth"":2000,""naturalHeight"":1500},{""clientWidth"":731,""clientHeight"":548,""naturalWidth"":2000,""naturalHeight"":1500}],""subject_selection_state"":{""retired"":false,""selected_at"":""2019-11-03T02:13:14.461Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""24539""}","[{""task"":""T0"",""value"":[{""choice"":""NOTHINGHERE"",""answers"":{},""filters"":{}}]}]","{""37159386"":{""retired"":{""id"":51242596,""workflow_id"":12161,""classifications_count"":5,""created_at"":""2019-10-02T16:56:30.979Z"",""updated_at"":""2019-11-08T19:07:00.607Z"",""retired_at"":""2019-11-08T19:07:00.591Z"",""subject_id"":37159386,""retirement_reason"":""classification_count""},""Num"":""2712"",""!Batch"":""1"",""!Round"":""2"",""Image1"":""06_09_DON_007588.JPG"",""Image2"":""06_09_DON_007589.JPG"",""Image3"":""06_09_DON_007590.JPG"",""CamModel"":""Bushnell HD"",""#CamNumber"":""6"",""#SDCardNum"":""9"",""!ForestType"":""Deciduous"",""#ForestName"":""DON""}}",37159386
"711",31895,191977074,"Weigartz",1927542,"d29968826296197fa3ca",12161,"Workflow 1.1",6.5,"2019-11-21 03:25:32 UTC",NA,NA,"{""source"":""api"",""session"":""995e28da58064e3238d87aa865583c088f93c582f29391ad49886a6d9ada71c4"",""viewport"":{""width"":1304,""height"":665},""started_at"":""2019-11-21T03:25:12.103Z"",""user_agent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.108 Safari/537.36"",""utc_offset"":""18000"",""finished_at"":""2019-11-21T03:25:31.937Z"",""live_project"":true,""interventions"":{""opt_in"":true,""messageShown"":false},""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":762,""clientHeight"":423,""naturalWidth"":2000,""naturalHeight"":1111},{""clientWidth"":762,""clientHeight"":423,""naturalWidth"":2000,""naturalHeight"":1111},{""clientWidth"":762,""clientHeight"":423,""naturalWidth"":2000,""naturalHeight"":1111}],""subject_selection_state"":{""retired"":false,""selected_at"":""2019-11-21T03:24:07.355Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""24539""}","[{""task"":""T0"",""value"":[{""choice"":""SQUIRRELGRAY"",""answers"":{""HOWMANY"":""1"",""YOUNGPRESENT"":""NO"",""WHATBEHAVIORSDOYOUSEE"":[""WALKINGRUNNING""],""ESTIMATEOFSNOWDEPTHSEETUTORIAL"":""DUSTING10CM"",""ISITACTIVELYRAININGORSNOWINGINTHEPICTURE"":""YES""},""filters"":{}}]}]","{""31428827"":{""retired"":{""id"":50804023,""workflow_id"":12161,""classifications_count"":5,""created_at"":""2019-09-26T20:16:01.071Z"",""updated_at"":""2020-01-28T22:58:29.863Z"",""retired_at"":""2020-01-28T22:58:29.850Z"",""subject_id"":31428827,""retirement_reason"":""classification_count""},""ID"":""59"",""!Batch"":""1"",""!Round"":""1"",""Image1"":""23_03_SH_0007.JPG"",""Image2"":""23_03_SH_0008.JPG"",""Image3"":""23_03_SH_0009.JPG"",""CamModel"":"""",""#CamNumber"":""23"",""#SDCardNum"":""3"",""!ForestType"":""Deciduous "",""#ForestName"":""SH""}}",31428827
